bank	batch	word	field	severity	category	current	correct	why
adjectives	adjectives_006	arg	english	low	gloss	bad/much/very	bad/grievous; (adverbial, colloquial) very, badly	adverbial senses undifferentiated from the adjective.
adjectives	adjectives_006	figürlich	english	low	gloss	figurative	figural/relating to the (human) figure; "figurative" language is *bildlich/figurativ*	probable false-friend gloss.
adjectives	adjectives_006	ganzzahlig	english	low	gloss	integer	integral/whole-number	noun used for an adjective.
adjectives	adjectives_006	genießbar	english	low	gloss	bearable/digestible/edible	edible/drinkable; (figurative) bearable	literal sense placed last.
adjectives	adjectives_006	gutgläubig	english	low	gloss	credulous/gullible/in a bona fide manner	in good faith (legal); credulous	adverbial phrase, and the legal sense (the commonest) is buried.
adjectives	adjectives_006	haarig	english	low	gloss	furry/haired/hairy	hairy; (colloquial) tricky, nasty	ordering, plus "haired" only occurs in compounds.
adjectives	adjectives_006	hellgrau	english	low	gloss	lightgrey	light grey	run-together spelling.
adjectives	adjectives_006	jahrtausendealt	english	low	gloss	thousand-year-old/millennial	thousands of years old/millennia-old	*Jahrtausende* is plural; "millennial" now reads as the generation.
adjectives	adjectives_006	massig	english	low	gloss	bulky/huge/mass	bulky/massive; (colloquial) loads of	"mass" is not an adjective sense here.
adjectives	adjectives_006	eitrig	english	low	gloss	purulent	festering/pus-filled/purulent	only the clinical term is offered.
adjectives	adjectives_006	friedfertig	english	low	gloss	pacific/peaceable	peaceable/peace-loving	"pacific" reads as the ocean.
adjectives	adjectives_006	gehbehindert	english	low	gloss	walking-impaired	with impaired mobility/unable to walk unaided	calque; also register-insensitive.
adjectives	adjectives_006	kryptisch	english	low	gloss	concealed/cryptic/cryptical	cryptic/obscure	"cryptical" is non-standard and "concealed" leads.
adjectives	adjectives_006	schadstofffrei	english	low	gloss	free of harmful substance	free of harmful substances/non-polluting	singular where English needs the plural.
adjectives	adjectives_006	ungefährdet	english	low	gloss	invulnerable/unthreatened	not at risk/safe/unthreatened	"invulnerable" overstates.
adjectives	adjectives_006	ausleihbar	english	low	gloss	borrowable/lendable	available for loan/on loan	both glosses are unnatural formations.
adjectives	adjectives_006	heimatlich	english	low	gloss	homeland/homely	of one's homeland/familiar, homely	noun as first gloss; "homely" also has an unwanted US sense (plain-looking).
adjectives	adjectives_006	intersexuell	english	low	gloss	intersexual	intersex	current British usage.
adjectives	adjectives_006	südländisch	english	low	gloss	southern (European)	Mediterranean/southern European	parenthesis makes the head gloss ambiguous.
adjectives	adjectives_006	schulpsychologisch	english	low	gloss	school psychology	educational-psychology (attributive)	noun phrase glossing an adjective.
adjectives	adjectives_006	synchron	english	low	gloss	synchronic/synchronous	synchronous/simultaneous	"synchronic" is a linguistics term and leads.
adjectives	adjectives_006	teuflisch	english	low	gloss	devilish/diabolic	devilish/diabolical/fiendish	"diabolic" is the rarer form in British usage.
adjectives	adjectives_007	wetterbedingt	english	high	gloss	conditioned by air	weather-related / due to the weather	machine-template gloss; "air" is not what *Wetter* means.
adjectives	adjectives_007	wirtschaftsnah	english	high	gloss	near/close to economics	business-friendly / close to industry	idiomatic compound mistranslated literally; the real sense is political-economic alignment.
adjectives	adjectives_007	arbeitsfrei	english	high	gloss	free of business	non-working (day) / day off	wrong translation; *arbeitsfreier Tag* is a day when no work is done.
adjectives	adjectives_007	genussreich	english	high	gloss	rich in gender	enjoyable / pleasurable	*Genuss* confused with grammatical *Genus*; gloss is nonsense.
adjectives	adjectives_007	salzhaltig	english	high	gloss	containing sal	containing salt / saline	"sal" is not an English word; unusable entry.
adjectives	adjectives_007	seelenlos	english	high	gloss	without/free of bore	soulless	*Seele* = soul, not "bore"; gloss is garbage.
adjectives	adjectives_007	unbeirrt	english	high	gloss	enduring	unswerving / undeterred / unwavering	wrong translation — the word is about not being diverted, not about lasting.
adjectives	adjectives_007	unwürdig	english	high	gloss	worth	unworthy / undignified	gloss inverts the meaning (drops the negation entirely).
adjectives	adjectives_007	verkehrsreich	english	high	gloss	rich in communication	busy (with traffic) / heavily trafficked	*Verkehr* taken in the wrong sense; teaches a false meaning.
adjectives	adjectives_007	gewesen	word	high	notadj	gewesen — "has-been", cefr A2	remove (past participle of *sein*)	verb form, not an adjective; A2 tagging makes a learner treat it as a lemma.
adjectives	adjectives_007	haltig	word	high	notadj	haltig — "containing/lasting"	remove (bound suffix *-haltig*, never a free-standing adjective)	corpus junk stripped out of compounds like *kalkhaltig*.
adjectives	adjectives_007	haltlos	english	high	gloss	without/free of hold	baseless / unfounded (claim); also lacking self-control	literal template gloss misses both real senses.
adjectives	adjectives_007	risikoarm	english	high	gloss	poor in/low in chance	low-risk	*Risiko* glossed as "chance"; reverses the connotation.
adjectives	adjectives_007	stressbedingt	english	high	gloss	conditioned by aggro	stress-related / caused by stress	nonsense gloss with slang noun substituted for *Stress*.
adjectives	adjectives_007	uneinsichtig	english	high	gloss	insensible	unreasonable / refusing to see one's error / unrepentant	wrong translation; nothing to do with insensibility.
adjectives	adjectives_007	ungepflegt	english	high	gloss	neat/trim	unkempt / scruffy / badly maintained	gloss states the exact opposite of the German word.
adjectives	adjectives_007	poppig	english	medium	gloss	poppy/colourful	flashy / loud / pop-style	"poppy" reads as the flower; not an English adjective in this sense.
adjectives	adjectives_007	profan	english	medium	gloss	carnal/mundane/profane	mundane / everyday / secular	"carnal" is not a sense of *profan* and is placed first.
adjectives	adjectives_007	trotzig	english	medium	gloss	bold/contrary/defiant	defiant / stubborn / sulky	"bold" is wrong and leads; the sulky-child sense is missing.
adjectives	adjectives_007	überglücklich	english	medium	gloss	overhappy/overjoyed	overjoyed / delighted	"overhappy" is not English and stands first.
adjectives	adjectives_007	zuckerhaltig	english	medium	gloss	saccharated	containing sugar / sugary	archaic pharmaceutical term instead of the plain gloss.
adjectives	adjectives_007	abendfüllend	english	medium	gloss	all-night/full-length	feature-length / filling a whole evening	"all-night" is wrong (it is one evening, not all night).
adjectives	adjectives_007	artig	english	medium	gloss	attentive/well-behaved	well-behaved / good (of a child)	"attentive" is not a sense and is placed first.
adjectives	adjectives_007	betont	cefr	medium	cefr	A1	B2 or higher	participle-adjective "accentuated/emphasised" is nowhere near A1 vocabulary.
adjectives	adjectives_007	eidgenössisch	english	medium	gloss	federal	Swiss federal / of the Swiss Confederation	without "Swiss" the gloss is indistinguishable from *bundes-* and loses the whole point.
adjectives	adjectives_007	ekelhaft	english	medium	gloss	disgustful/disgusting/feculent	disgusting / revolting	"disgustful" is not current English and "feculent" is a wrong, technical sense.
adjectives	adjectives_007	empfindsam	english	medium	gloss	compassionate/sensitive/susceptible	sensitive / sentimental	"compassionate" (= *mitfühlend*) is wrong and leads the gloss.
adjectives	adjectives_007	erschaffen	word	medium	notadj	erschaffen — "created"	remove, or move to the verb deck as *erschaffen* "to create"	primarily a verb infinitive; as an adjective lemma it is corpus junk.
adjectives	adjectives_007	formschön	english	medium	gloss	shapely	elegantly designed / of pleasing design	"shapely" implies a body; the German is about product/object design.
adjectives	adjectives_007	gefleckt	english	medium	gloss	mottle-coloured/mottled	spotted / speckled / mottled	"mottle-coloured" is a non-word and leads.
adjectives	adjectives_007	gleichlautend	english	medium	gloss	homophonous	identically worded / identical in wording	homophony is *gleichklingend*; this word is about identical text.
adjectives	adjectives_007	hehr	english	medium	gloss	august/bold/high	sublime / lofty (poetic, archaic)	"bold" is wrong, and the poetic-only register is unmarked.
adjectives	adjectives_007	kalkhaltig	english	medium	gloss	containing carbonate	containing lime / calcareous / hard (water)	*Kalk* is lime/limescale, not carbonate; the everyday water sense is missing.
adjectives	adjectives_007	konstitutiv	english	medium	gloss	founding	constitutive / essential	wrong word; *konstituierend* is "founding".
adjectives	adjectives_007	kriminalistisch	english	medium	gloss	criminological	forensic / relating to criminal investigation	"criminological" translates *kriminologisch*, a different discipline.
adjectives	adjectives_007	rostig	english	medium	gloss	russet/rusty	rusty	"russet" (a colour word) is placed before the actual sense.
adjectives	adjectives_007	ungewünscht	word	medium	junk	ungewünscht — "unasked-for/unwanted"	unerwünscht	rare non-standard form; the live word learners need is *unerwünscht*.
adjectives	adjectives_007	antirassistisch	english	medium	gloss	antiracism	anti-racist	gloss is a noun where an adjective is required.
adjectives	adjectives_007	behäbig	english	medium	gloss	massive/sluggish	ponderous / slow-moving / portly	"massive" is wrong and leads.
adjectives	adjectives_007	betreten	english	medium	gloss	embarrassed/entered	embarrassed / sheepish	"entered" leaks the verb participle of *betreten* (to enter) into an adjective gloss.
adjectives	adjectives_007	bildschön	english	medium	gloss	(classically, ravishingly, strikingly, very) beautiful/gorgeous/picture-perfect	stunningly beautiful / gorgeous	gloss is corrupted with an inline parenthetical adverb list.
adjectives	adjectives_007	bildungssprachlich	english	medium	gloss	erudite	formal / literary register (dictionary label for educated usage)	it is a register label, not a description of a person; "erudite" misleads.
adjectives	adjectives_007	bitterkalt	english	medium	gloss	bitter/cold	bitterly cold	the slash splits one compound sense into two wrong ones.
adjectives	adjectives_007	eitel	english	medium	gloss	pure/vain	vain / conceited	"pure" is the archaic *eitel Freude* sense and should not lead.
adjectives	adjectives_007	jugoslawisch	english	medium	gloss	Jugoslav/Jugoslavian	Yugoslav / Yugoslavian	German orthography leaked into the English gloss.
adjectives	adjectives_007	leistbar	english	medium	gloss	feasible/financially feasible	affordable (esp. Austrian)	the core sense "affordable" is missing and "feasible" misleads.
adjectives	adjectives_007	stickig	english	medium	gloss	close/stifling	stuffy / airless	the standard gloss "stuffy" is absent and bare "close" is unreadable as an adjective here.
adjectives	adjectives_007	unglaubwürdig	english	medium	gloss	incredible/uncredible B2	not credible / implausible / untrustworthy	"incredible" now means "amazing" to learners, and "uncredible" is a non-word.
adjectives	adjectives_007	verbotswidrig	english	medium	gloss	contrary/adverse prohibition	in breach of a ban / prohibited	gloss is ungrammatical and unusable.
adjectives	adjectives_007	adrett	english	medium	gloss	clean/friendly/neat	smart / neat / spruce	"friendly" is not a sense of *adrett*.
adjectives	adjectives_007	template compounds glossed word-for-word	english	medium	gloss	schadstoffarm "poor in/low in harmful substance"; wartungsarm "poor in/low in maintenance"; fraktionslos "without/free of faction"; komplikationslos "without/free of complication"; orientierungslos "without/free of orientation"; genehmigungsfrei "free of approval"; wirklichkeitsnah "near/close to reality"; regierungsnah "near/close to government"; stadtnah "near/close to centre"; schneereich "rich in snow"; vitaminreich "rich in vitamin"	low-emission; low-maintenance; non-affiliated (MP); uncomplicated; disoriented; not requiring approval; realistic/true to life; pro-government; close to town; snowy; vitamin-rich	one generator pattern produced unidiomatic glosses across the whole `-los/-arm/-reich/-nah/-frei` family; several are actively misleading.
